label,trial_id,time,us_c0,pir_c0,us_c1,pir_c1,us_c2,pir_c2,us_c3,pir_c3,x,y
circular_walk,circular_walk_010,15.4,223.5,1,302.2,0,508.8,0,476.0,0,2.1165,0.7639
circular_walk,circular_walk_010,15.5,226.5,1,301.9,0,516.0,0,478.8,0,2.1112,0.73
circular_walk,circular_walk_010,15.6,227.7,1,294.3,0,513.9,0,475.7,0,2.1422,0.7456
circular_walk,circular_walk_010,15.7,221.5,1,295.8,0,512.4,0,479.7,0,2.1355,0.7096
circular_walk,circular_walk_010,15.8,236.5,1,288.7,0,512.8,0,481.1,0,2.2122,0.7312
circular_walk,circular_walk_010,15.9,228.5,1,291.0,0,517.0,0,481.4,0,2.1648,0.6946
circular_walk,circular_walk_010,16.0,240.9,1,284.7,0,509.9,0,485.6,0,2.2661,0.7186
circular_walk,circular_walk_010,16.1,232.5,1,280.0,0,521.1,0,489.1,0,2.2305,0.6217
circular_walk,circular_walk_010,16.2,238.4,1,279.7,1,512.0,0,495.9,0,2.3034,0.6264
circular_walk,circular_walk_010,16.3,240.5,1,279.3,0,512.9,0,487.6,0,2.2812,0.6837
circular_walk,circular_walk_010,16.4,242.6,1,282.8,1,509.8,0,492.6,0,2.3017,0.6745
circular_walk,circular_walk_010,16.5,240.5,1,274.9,0,512.2,0,495.7,0,2.3266,0.6248
circular_walk,circular_walk_010,16.6,244.4,1,270.1,0,506.4,0,494.7,0,2.3728,0.6548
circular_walk,circular_walk_010,16.7,254.1,0,268.3,0,503.7,0,494.9,1,2.4215,0.6917
circular_walk,circular_walk_010,16.8,243.1,1,270.6,0,511.5,0,502.4,0,2.3755,0.5832
circular_walk,circular_walk_010,16.9,248.3,1,261.8,0,503.3,0,505.2,0,2.4605,0.5933
circular_walk,circular_walk_010,17.0,260.5,0,258.1,0,497.5,0,505.7,0,2.5357,0.6441
circular_walk,circular_walk_010,17.1,260.1,0,265.3,0,511.0,0,507.2,0,2.469,0.6004
circular_walk,circular_walk_010,17.2,259.1,0,254.8,0,499.1,0,505.2,0,2.535,0.6323
circular_walk,circular_walk_010,17.3,263.2,0,252.1,1,506.3,0,515.1,0,2.5684,0.5502
circular_walk,circular_walk_010,17.4,272.0,0,241.2,1,497.4,0,514.0,0,2.6611,0.601
circular_walk,circular_walk_010,17.5,266.7,0,247.2,1,501.6,0,514.6,0,2.6109,0.5735
circular_walk,circular_walk_010,17.6,267.0,0,235.4,1,504.6,0,513.1,0,2.6346,0.5562
circular_walk,circular_walk_010,17.7,275.3,0,241.0,1,499.2,0,522.1,0,2.6959,0.5509
circular_walk,circular_walk_010,17.8,277.6,0,243.4,1,497.0,0,516.7,0,2.6854,0.608
circular_walk,circular_walk_010,17.9,281.5,0,236.7,1,494.9,0,516.5,0,2.7278,0.6199
circular_walk,circular_walk_010,18.0,285.7,0,235.7,1,492.4,0,518.8,0,2.7629,0.6274
circular_walk,circular_walk_010,18.1,274.4,1,237.7,1,494.9,0,515.6,0,2.6946,0.6014
circular_walk,circular_walk_010,18.2,286.0,0,224.7,1,496.1,0,519.0,0,2.7862,0.597
circular_walk,circular_walk_010,18.3,289.7,0,220.8,1,495.6,0,529.2,0,2.8495,0.536
circular_walk,circular_walk_010,18.4,288.7,0,231.3,1,488.6,0,521.0,0,2.808,0.6288
circular_walk,circular_walk_010,18.5,301.2,0,216.4,1,492.6,0,528.0,0,2.9128,0.5931
circular_walk,circular_walk_010,18.6,292.4,0,220.8,1,492.3,0,532.3,0,2.882,0.5356
circular_walk,circular_walk_010,18.7,293.4,0,216.3,1,483.8,0,530.5,0,2.9199,0.5737
circular_walk,circular_walk_010,18.8,309.3,0,219.2,1,482.3,0,533.3,0,2.9901,0.6261
circular_walk,circular_walk_010,18.9,310.8,0,201.4,1,481.1,0,536.4,0,3.0607,0.5896
circular_walk,circular_walk_010,19.0,309.9,0,201.6,1,488.0,0,536.1,0,3.0337,0.5657
circular_walk,circular_walk_010,19.1,316.3,0,205.7,1,475.0,0,539.3,0,3.1023,0.6169
circular_walk,circular_walk_010,19.2,314.6,0,207.7,1,473.8,1,534.8,0,3.0773,0.6485
circular_walk,circular_walk_010,19.3,322.5,0,196.2,1,476.2,0,538.9,0,3.1489,0.6293
circular_walk,circular_walk_010,19.4,318.3,0,206.0,1,473.9,0,529.2,0,3.0774,0.7016
circular_walk,circular_walk_010,19.5,318.0,0,199.8,1,472.2,0,534.2,0,3.1163,0.6615
circular_walk,circular_walk_010,19.6,322.9,0,192.9,1,468.3,1,530.9,0,3.1554,0.7095
circular_walk,circular_walk_010,19.7,327.2,0,195.6,1,467.7,0,536.6,0,3.1894,0.692
circular_walk,circular_walk_010,19.8,320.1,0,197.8,1,463.3,0,529.6,0,3.1419,0.7281
circular_walk,circular_walk_010,19.9,330.3,0,189.5,1,457.6,0,533.5,0,3.239,0.7516
circular_walk,circular_walk_011,0.0,473.9,0,243.3,1,281.8,0,494.1,0,4.1514,2.3023
circular_walk,circular_walk_011,0.1,487.3,0,248.9,0,271.9,0,495.4,0,4.2416,2.4072
circular_walk,circular_walk_011,0.2,491.9,0,250.9,0,268.4,0,502.3,0,4.2947,2.4008
circular_walk,circular_walk_011,0.3,487.9,0,264.0,0,267.5,0,498.0,0,4.2104,2.4274
circular_walk,circular_walk_011,0.4,497.3,0,261.0,0,260.8,0,494.5,0,4.2833,2.5192
circular_walk,circular_walk_011,0.5,498.2,0,256.9,0,260.0,0,499.9,0,4.3222,2.4834
circular_walk,circular_walk_011,0.6,503.4,0,265.4,0,247.9,0,493.4,0,4.3264,2.5963
circular_walk,circular_walk_011,0.7,505.1,0,265.7,0,251.6,0,500.4,0,4.354,2.556
circular_walk,circular_walk_011,0.8,510.4,0,265.6,0,245.3,1,498.7,0,4.3952,2.6131
circular_walk,circular_walk_011,0.9,518.6,0,271.2,0,237.4,1,494.8,0,4.4307,2.7175
circular_walk,circular_walk_011,1.0,519.4,0,277.4,0,234.6,1,499.8,0,4.4352,2.7064
circular_walk,circular_walk_011,1.1,525.4,0,288.8,0,225.6,1,495.9,0,4.4344,2.8093
circular_walk,circular_walk_011,1.2,532.1,0,287.3,0,216.9,1,494.5,0,4.4955,2.8753
circular_walk,circular_walk_011,1.3,531.9,1,294.2,0,218.1,0,495.6,0,4.4686,2.8786
circular_walk,circular_walk_011,1.4,544.4,0,293.2,0,213.4,1,498.2,0,4.5783,2.9561
circular_walk,circular_walk_011,1.5,533.6,0,301.1,0,209.0,1,493.7,0,4.4609,2.9304
circular_walk,circular_walk_011,1.6,540.2,0,295.3,0,206.0,1,491.2,0,4.527,2.9862
circular_walk,circular_walk_011,1.7,546.6,1,312.9,0,202.7,1,495.9,0,4.5218,3.0416
circular_walk,circular_walk_011,1.8,538.1,0,314.6,0,199.1,1,480.2,0,4.4071,3.0912
circular_walk,circular_walk_011,1.9,554.1,0,316.1,0,193.9,1,486.6,0,4.5451,3.1762
circular_walk,circular_walk_011,2.0,548.9,0,323.0,0,189.1,1,483.1,0,4.4715,3.1815
circular_walk,circular_walk_011,2.1,553.4,0,327.6,0,181.5,1,478.3,0,4.4796,3.2645
circular_walk,circular_walk_011,2.2,559.5,0,332.6,0,175.8,0,481.1,0,4.518,3.31
circular_walk,circular_walk_011,2.3,552.1,0,339.2,0,180.7,1,477.2,0,4.4149,3.2886
circular_walk,circular_walk_011,2.4,557.8,0,343.7,0,169.7,1,476.1,0,4.4461,3.3608
circular_walk,circular_walk_011,2.5,555.0,0,343.1,0,173.4,1,470.1,0,4.4052,3.3731
circular_walk,circular_walk_011,2.6,559.8,0,349.9,0,165.4,1,472.5,0,4.4261,3.4174
circular_walk,circular_walk_011,2.7,567.0,0,359.4,1,156.7,1,465.2,0,4.4213,3.549
circular_walk,circular_walk_011,2.8,561.8,0,360.5,0,154.2,1,455.8,0,4.3505,3.5728
circular_walk,circular_walk_011,2.9,565.0,0,359.5,0,164.2,1,458.7,0,4.3776,3.5663
circular_walk,circular_walk_011,3.0,568.7,0,373.0,0,151.5,1,454.0,0,4.3393,3.6696
circular_walk,circular_walk_011,3.1,556.5,0,365.0,0,158.3,1,450.6,0,4.2697,3.5712
circular_walk,circular_walk_011,3.2,563.6,0,377.8,0,150.6,1,446.6,0,4.2554,3.6882
circular_walk,circular_walk_011,3.3,561.9,0,378.4,0,149.1,1,436.6,0,4.2113,3.7371
circular_walk,circular_walk_011,3.4,566.4,0,385.7,0,148.6,1,440.8,0,4.2213,3.7656
circular_walk,circular_walk_011,3.5,563.8,0,383.2,0,143.4,1,433.3,0,4.1972,3.7882
circular_walk,circular_walk_011,3.6,568.7,0,395.8,0,143.1,1,429.8,0,4.159,3.8781
circular_walk,circular_walk_011,3.7,558.6,0,398.1,0,142.3,1,426.0,0,4.0612,3.8306
circular_walk,circular_walk_011,3.8,568.9,0,401.4,0,145.7,1,419.3,0,4.0991,3.9518
circular_walk,circular_walk_011,3.9,562.7,0,407.6,0,145.9,1,418.4,0,4.0156,3.9272
circular_walk,circular_walk_011,4.0,560.4,0,403.6,0,148.3,1,415.8,0,4.011,3.911
circular_walk,circular_walk_011,4.1,561.1,0,411.9,0,148.8,1,405.3,0,3.9416,3.9956
circular_walk,circular_walk_011,4.2,567.7,0,426.5,0,140.5,1,407.1,0,3.9227,4.0843
circular_walk,circular_walk_011,4.3,557.6,0,418.7,0,152.0,1,393.5,0,3.8429,4.0478
circular_walk,circular_walk_011,4.4,561.9,0,432.0,0,152.3,1,380.3,0,3.7659,4.1858
circular_walk,circular_walk_011,4.5,555.2,0,427.7,0,155.3,1,388.3,0,3.7572,4.079
circular_walk,circular_walk_011,4.6,555.5,0,429.5,0,160.6,1,385.2,0,3.7359,4.0975
circular_walk,circular_walk_011,4.7,550.3,0,421.5,0,160.0,0,380.9,0,3.7327,4.0588
circular_walk,circular_walk_011,4.8,542.2,0,430.5,0,164.6,0,373.5,0,3.5991,4.0577
circular_walk,circular_walk_011,4.9,548.1,0,434.1,0,166.6,1,360.1,0,3.5863,4.1739
circular_walk,circular_walk_011,5.0,539.6,0,431.7,1,177.1,1,368.0,0,3.5457,4.055
circular_walk,circular_walk_011,5.1,544.0,0,438.4,0,173.1,1,355.7,0,3.5133,4.1698
circular_walk,circular_walk_011,5.2,538.9,0,438.4,0,175.2,1,353.7,0,3.4695,4.1403
circular_walk,circular_walk_011,5.3,526.6,0,439.2,0,187.2,1,348.8,0,3.3517,4.064
circular_walk,circular_walk_011,5.4,533.7,0,443.8,0,190.1,1,342.2,0,3.3563,4.1543
circular_walk,circular_walk_011,5.5,528.4,0,443.6,0,195.3,1,337.5,0,3.3017,4.1308
circular_walk,circular_walk_011,5.6,526.8,0,455.0,0,198.3,1,331.8,0,3.2059,4.175
circular_walk,circular_walk_011,5.7,518.4,0,450.0,0,203.2,1,329.2,0,3.1655,4.1069
circular_walk,circular_walk_011,5.8,513.5,0,451.9,0,207.6,0,323.5,0,3.102,4.097
circular_walk,circular_walk_011,5.9,515.3,0,459.0,0,205.8,1,321.8,0,3.0695,4.1405
circular_walk,circular_walk_011,6.0,503.4,0,451.4,0,212.3,1,311.4,0,3.0039,4.0715
circular_walk,circular_walk_011,6.1,505.5,0,453.5,0,226.2,1,312.8,0,2.988,4.0669
circular_walk,circular_walk_011,6.2,496.7,0,450.7,0,224.5,1,313.2,0,2.9496,3.9996
circular_walk,circular_walk_011,6.3,498.5,0,450.0,0,229.0,1,314.7,0,2.962,3.997
circular_walk,circular_walk_011,6.4,494.5,0,451.4,0,234.7,1,307.7,0,2.9041,3.9942
circular_walk,circular_walk_011,6.5,489.7,0,457.3,0,240.1,1,301.8,0,2.8153,3.9964
circular_walk,circular_walk_011,6.6,476.7,0,447.5,1,247.2,1,297.9,0,2.7721,3.8877
circular_walk,circular_walk_011,6.7,469.3,0,453.3,0,255.7,0,296.3,0,2.6726,3.8498
circular_walk,circular_walk_011,6.8,463.3,0,451.9,0,262.3,0,289.5,0,2.62,3.8238
circular_walk,circular_walk_011,6.9,465.5,0,452.8,0,252.8,0,291.3,0,2.6478,3.8493
circular_walk,circular_walk_011,7.0,463.0,0,453.4,0,264.9,0,288.9,0,2.603,3.8239
circular_walk,circular_walk_011,7.1,455.9,0,444.9,0,268.7,0,284.6,1,2.5953,3.7643
circular_walk,circular_walk_011,7.2,458.4,0,442.3,1,273.8,0,293.5,0,2.6336,3.7289
circular_walk,circular_walk_011,7.3,447.3,0,443.0,0,277.0,0,286.1,0,2.5424,3.6862
circular_walk,circular_walk_011,7.4,443.3,0,445.3,0,285.3,0,286.4,0,2.4904,3.6532
circular_walk,circular_walk_011,7.5,435.2,0,445.3,0,286.9,0,285.5,0,2.4383,3.606
circular_walk,circular_walk_011,7.6,435.7,0,436.3,0,282.9,0,284.1,0,2.4991,3.595
circular_walk,circular_walk_011,7.7,427.6,0,430.6,0,291.1,1,286.3,0,2.4739,3.5081
circular_walk,circular_walk_011,7.8,425.8,0,434.5,0,303.7,0,288.5,0,2.4205,3.4758
circular_walk,circular_walk_011,7.9,421.3,0,427.7,0,303.9,0,292.3,0,2.4411,3.4156
circular_walk,circular_walk_011,8.0,408.9,0,424.5,0,309.9,0,290.4,0,2.3742,3.3332
circular_walk,circular_walk_011,8.1,411.0,0,417.7,0,304.7,0,294.6,0,2.4427,3.3197
circular_walk,circular_walk_011,8.2,407.1,0,418.7,0,312.4,0,294.8,0,2.4002,3.2844
circular_walk,circular_walk_011,8.3,396.7,0,416.5,0,315.3,0,299.2,0,2.3595,3.1994
circular_walk,circular_walk_011,8.4,400.8,0,411.4,1,316.2,0,306.1,0,2.4214,3.177
circular_walk,circular_walk_011,8.5,389.6,0,408.9,0,321.3,0,313.4,0,2.3808,3.0703
circular_walk,circular_walk_011,8.6,384.9,0,406.1,0,325.0,0,303.2,0,2.3427,3.0728
circular_walk,circular_walk_011,8.7,384.3,0,409.1,0,332.9,1,308.6,0,2.3167,3.0386
circular_walk,circular_walk_011,8.8,378.8,0,395.0,0,327.7,0,309.7,0,2.378,2.9793
circular_walk,circular_walk_011,8.9,381.9,0,393.4,0,335.6,0,317.9,0,2.4023,2.939
circular_walk,circular_walk_011,9.0,376.5,0,397.8,0,332.2,0,314.2,0,2.3514,2.9465
circular_walk,circular_walk_011,9.1,377.0,0,384.5,0,335.8,0,319.2,0,2.4257,2.8851
circular_walk,circular_walk_011,9.2,371.5,0,384.8,0,332.8,0,319.7,0,2.4047,2.8629
circular_walk,circular_walk_011,9.3,367.7,0,374.6,0,342.7,0,331.6,0,2.4411,2.7447
circular_walk,circular_walk_011,9.4,368.3,0,376.6,0,350.0,0,338.3,0,2.4321,2.7059
circular_walk,circular_walk_011,9.5,358.9,0,361.8,0,347.4,0,345.9,0,2.4823,2.5954
circular_walk,circular_walk_011,9.6,355.8,0,363.2,0,352.2,0,338.5,0,2.4328,2.6062
circular_walk,circular_walk_011,9.7,353.7,0,369.4,0,348.7,0,340.4,0,2.4051,2.611
circular_walk,circular_walk_011,9.8,359.9,0,355.1,0,345.3,0,343.0,0,2.5174,2.6021
circular_walk,circular_walk_011,9.9,355.0,0,349.0,0,345.1,0,356.7,1,2.5551,2.5012
circular_walk,circular_walk_011,10.0,356.9,0,346.8,0,346.6,0,364.7,0,2.5909,2.4629
circular_walk,circular_walk_011,10.1,357.6,0,344.5,0,353.1,0,365.9,0,2.592,2.4399
circular_walk,circular_walk_011,10.2,352.7,0,347.9,1,356.0,0,362.2,0,2.5373,2.4358
circular_walk,circular_walk_011,10.3,359.1,0,331.3,0,345.2,0,375.2,0,2.7004,2.39
circular_walk,circular_walk_011,10.4,347.9,0,326.8,0,356.0,0,381.7,0,2.6582,2.2692
circular_walk,circular_walk_011,10.5,350.5,0,324.4,0,365.5,0,384.9,1,2.6659,2.237
circular_walk,circular_walk_011,10.6,356.0,0,323.4,0,355.3,0,388.2,0,2.7295,2.268
circular_walk,circular_walk_011,10.7,351.8,0,310.1,0,356.3,0,396.9,0,2.7861,2.1723
circular_walk,circular_walk_011,10.8,353.9,0,308.2,0,359.4,0,401.4,0,2.8082,2.1472
circular_walk,circular_walk_011,10.9,355.9,0,295.4,0,355.3,0,410.3,0,2.9028,2.0924
circular_walk,circular_walk_011,11.0,366.2,0,298.5,0,351.4,0,407.9,0,2.9429,2.1703
circular_walk,circular_walk_011,11.1,362.2,0,301.9,0,352.2,0,404.6,0,2.8988,2.1736
circular_walk,circular_walk_011,11.2,363.2,0,282.7,0,357.3,0,419.3,0,3.007,2.0482
circular_walk,circular_walk_011,11.3,369.6,0,285.8,0,349.5,0,426.7,0,3.0663,2.0621
circular_walk,circular_walk_011,11.4,364.6,0,281.3,0,353.0,0,422.6,0,3.0384,2.0441
circular_walk,circular_walk_011,11.5,383.1,0,277.5,0,346.5,0,430.2,0,3.1819,2.1011
circular_walk,circular_walk_011,11.6,377.2,0,271.4,0,347.0,0,433.8,0,3.183,2.0384
circular_walk,circular_walk_011,11.7,379.2,0,276.4,0,346.2,0,428.7,0,3.162,2.0887
circular_walk,circular_walk_011,11.8,389.4,0,277.0,0,338.2,0,442.5,0,3.2708,2.0803
circular_walk,circular_walk_011,11.9,387.0,0,252.6,0,340.5,0,451.1,0,3.3651,1.9682
circular_walk,circular_walk_011,12.0,398.8,0,255.1,0,335.4,0,452.8,0,3.435,2.0353
circular_walk,circular_walk_011,12.1,397.6,0,258.9,0,338.8,0,455.7,0,3.4165,2.0101
circular_walk,circular_walk_011,12.2,403.9,1,256.2,0,336.3,0,461.7,0,3.4836,2.0081
circular_walk,circular_walk_011,12.3,403.2,0,249.5,1,336.7,0,462.7,0,3.5044,1.9859
circular_walk,circular_walk_011,12.4,407.9,0,246.3,1,333.2,0,465.7,0,3.5576,1.9954
circular_walk,circular_walk_011,12.5,407.7,0,248.8,1,331.3,0,468.5,0,3.5609,1.9855
circular_walk,circular_walk_011,12.6,414.1,0,245.9,1,323.4,0,474.9,0,3.6435,1.9924
circular_walk,circular_walk_011,12.7,424.2,0,249.2,1,317.9,0,481.5,0,3.7216,2.0241
circular_walk,circular_walk_011,12.8,425.4,1,236.8,1,324.8,0,477.8,0,3.742,2.0199
circular_walk,circular_walk_011,12.9,440.1,0,239.1,1,309.9,0,482.2,0,3.8651,2.111
circular_walk,circular_walk_011,13.0,443.2,0,235.3,1,313.6,0,483.9,0,3.8927,2.1054
circular_walk,circular_walk_011,13.1,441.4,0,239.7,1,310.5,0,485.1,0,3.8792,2.1004
circular_walk,circular_walk_011,13.2,447.6,0,236.4,1,306.7,0,491.0,0,3.953,2.1008
circular_walk,circular_walk_011,13.3,444.1,0,241.2,1,302.4,0,487.5,0,3.9148,2.1196
circular_walk,circular_walk_011,13.4,457.0,0,241.6,1,296.9,0,490.6,0,4.0114,2.1886
circular_walk,circular_walk_011,13.5,464.5,0,243.5,1,290.3,0,492.2,0,4.0697,2.2403
circular_walk,circular_walk_011,13.6,463.8,0,238.2,1,292.2,0,496.3,0,4.0924,2.1965
circular_walk,circular_walk_011,13.7,472.2,0,246.3,1,281.1,0,494.8,0,4.1349,2.2929
circular_walk,circular_walk_011,13.8,469.7,0,244.4,1,290.8,0,496.3,0,4.1119,2.2458
circular_walk,circular_walk_011,13.9,480.5,0,248.2,1,276.6,0,494.4,0,4.1884,2.3599
circular_walk,circular_walk_011,14.0,484.0,0,255.1,0,269.2,0,495.5,0,4.2048,2.4003
circular_walk,circular_walk_011,14.1,490.8,0,258.2,0,265.0,0,495.6,0,4.2458,2.4565
circular_walk,circular_walk_011,14.2,497.9,0,259.8,0,262.8,0,499.1,0,4.3025,2.4864
circular_walk,circular_walk_011,14.3,498.8,0,259.4,0,261.1,0,501.6,0,4.3218,2.4785
circular_walk,circular_walk_011,14.4,503.6,0,258.5,0,257.7,0,497.3,1,4.3482,2.5434
circular_walk,circular_walk_011,14.5,498.2,0,260.5,0,250.1,0,498.7,0,4.3231,2.5141
circular_walk,circular_walk_011,14.6,516.2,0,274.6,0,241.8,1,501.5,0,4.4173,2.6563
circular_walk,circular_walk_011,14.7,517.6,0,278.7,0,243.0,1,498.9,0,4.4015,2.6887
circular_walk,circular_walk_011,14.8,517.4,0,281.1,0,234.2,0,491.5,0,4.3802,2.755
circular_walk,circular_walk_011,14.9,521.4,0,281.2,0,234.9,1,504.8,0,4.4504,2.6933
circular_walk,circular_walk_011,15.0,513.8,0,292.4,0,233.8,1,488.5,0,4.3034,2.7723
circular_walk,circular_walk_011,15.1,541.3,0,288.4,0,215.4,1,499.9,0,4.5769,2.9097
circular_walk,circular_walk_011,15.2,521.2,0,290.5,0,227.7,1,496.0,0,4.3956,2.7799
circular_walk,circular_walk_011,15.3,539.7,0,295.9,0,213.2,1,497.4,0,4.5312,2.9324
circular_walk,circular_walk_011,15.4,538.8,0,298.1,0,212.8,1,492.8,0,4.5012,2.9613
circular_walk,circular_walk_011,15.5,536.2,0,311.7,0,201.8,1,482.7,0,4.4104,3.0518
circular_walk,circular_walk_011,15.6,546.0,0,311.8,0,202.6,1,484.8,0,4.4856,3.1076
circular_walk,circular_walk_011,15.7,547.9,0,321.9,0,194.8,1,480.1,0,4.4519,3.1837
circular_walk,circular_walk_011,15.8,547.2,0,317.9,0,200.5,1,485.3,0,4.4732,3.1288
circular_walk,circular_walk_011,15.9,547.2,0,322.8,0,183.8,1,480.1,0,4.4577,3.1943
circular_walk,circular_walk_011,16.0,559.1,0,330.8,0,179.5,1,479.3,0,4.5129,3.3101
circular_walk,circular_walk_011,16.1,561.0,0,338.1,0,177.9,1,474.3,0,4.4801,3.3741
circular_walk,circular_walk_011,16.2,553.9,0,347.2,0,172.4,1,462.2,0,4.3552,3.4238
circular_walk,circular_walk_011,16.3,556.8,0,351.3,0,172.8,1,470.7,0,4.3827,3.4019
circular_walk,circular_walk_011,16.4,561.1,0,348.3,0,165.6,1,472.2,0,4.4422,3.4251
circular_walk,circular_walk_011,16.5,561.6,0,358.3,0,169.5,1,463.3,0,4.3665,3.5042
circular_walk,circular_walk_011,16.6,562.4,0,361.6,0,154.4,1,456.2,0,4.3512,3.5779
circular_walk,circular_walk_011,16.7,563.8,0,361.9,1,153.1,1,460.7,0,4.3757,3.5622
circular_walk,circular_walk_011,16.8,566.8,0,372.3,0,152.0,1,452.8,0,4.3242,3.6602
circular_walk,circular_walk_011,16.9,564.2,0,375.0,0,143.5,1,455.3,0,4.3067,3.64
circular_walk,circular_walk_011,17.0,568.7,0,379.3,0,149.8,1,458.1,0,4.3217,3.6618
circular_walk,circular_walk_011,17.1,571.1,0,378.3,0,150.7,1,446.5,0,4.3089,3.7468
circular_walk,circular_walk_011,17.2,568.1,0,386.1,0,144.5,1,439.9,0,4.2329,3.7885
circular_walk,circular_walk_011,17.3,565.0,0,391.5,1,142.9,1,434.7,0,4.1681,3.8116
circular_walk,circular_walk_011,17.4,567.2,0,391.7,0,145.0,0,426.5,0,4.1584,3.8738
circular_walk,circular_walk_011,17.5,558.9,0,401.5,0,147.8,1,422.3,0,4.0296,3.8586
circular_walk,circular_walk_011,17.6,566.4,0,397.3,0,142.1,1,418.0,1,4.1016,3.9329
circular_walk,circular_walk_011,17.7,566.1,0,413.9,0,138.4,1,414.4,0,4.0026,3.9986
circular_walk,circular_walk_011,17.8,569.3,0,410.9,0,142.5,1,415.7,0,4.0436,4.0037
circular_walk,circular_walk_011,17.9,559.5,0,406.6,0,149.1,1,408.9,0,3.9681,3.9491
circular_walk,circular_walk_011,18.0,569.8,0,419.3,0,150.6,1,405.7,0,3.9651,4.0777
circular_walk,circular_walk_011,18.1,561.7,0,420.4,0,145.3,1,398.8,0,3.885,4.0625
circular_walk,circular_walk_011,18.2,554.4,0,421.8,0,148.2,1,395.6,0,3.8116,4.0256
circular_walk,circular_walk_011,18.3,552.6,0,424.2,0,157.6,1,384.8,0,3.7466,4.0653
circular_walk,circular_walk_011,18.4,560.1,0,422.2,0,155.1,1,388.8,0,3.8269,4.0977
circular_walk,circular_walk_011,18.5,547.4,0,430.1,0,163.3,1,380.9,0,3.6591,4.0577
circular_walk,circular_walk_011,18.6,545.9,0,428.6,0,162.1,1,375.0,0,3.6433,4.0745
circular_walk,circular_walk_011,18.7,545.0,0,433.3,0,172.0,1,372.7,0,3.5927,4.0813
circular_walk,circular_walk_011,18.8,538.1,0,435.6,0,174.3,1,364.7,0,3.5075,4.0749
circular_walk,circular_walk_011,18.9,542.0,0,438.3,0,168.2,1,358.3,0,3.5116,4.1484
circular_walk,circular_walk_011,19.0,534.6,0,442.3,0,181.9,1,347.3,0,3.3928,4.1426
circular_walk,circular_walk_011,19.1,535.5,0,443.1,0,186.5,1,349.2,0,3.3938,4.1376
circular_walk,circular_walk_011,19.2,531.9,0,440.5,0,188.2,1,343.3,0,3.3668,4.1289
circular_walk,circular_walk_011,19.3,525.1,0,449.6,0,194.9,1,339.3,0,3.2479,4.1176
circular_walk,circular_walk_011,19.4,518.5,0,434.1,0,195.8,1,338.4,0,3.2899,4.0291
circular_walk,circular_walk_011,19.5,519.5,0,451.8,0,199.9,1,327.7,0,3.1629,4.1306
circular_walk,circular_walk_011,19.6,520.5,0,455.3,0,202.5,1,330.4,0,3.1511,4.1331
circular_walk,circular_walk_011,19.7,514.7,0,451.4,0,208.6,1,324.5,0,3.1141,4.0987
circular_walk,circular_walk_011,19.8,497.2,0,446.8,0,221.8,1,316.2,0,2.9864,3.9831
circular_walk,circular_walk_011,19.9,510.8,0,455.1,0,214.5,1,317.3,0,3.0408,4.1055
circular_walk,circular_walk_012,0.0,365.9,0,245.6,1,380.1,0,463.8,0,3.2262,1.6779
circular_walk,circular_walk_012,0.1,367.7,1,247.9,1,372.2,0,460.0,0,3.2353,1.7337
circular_walk,circular_walk_012,0.2,380.0,0,244.0,1,360.7,1,459.0,0,3.3339,1.8228
circular_walk,circular_walk_012,0.3,382.6,0,247.8,1,357.1,0,459.9,0,3.3464,1.8455
circular_walk,circular_walk_012,0.4,390.9,0,243.3,1,355.6,0,466.3,0,3.4276,1.8448
circular_walk,circular_walk_012,0.5,398.2,0,243.9,1,344.1,0,466.1,0,3.4899,1.912
circular_walk,circular_walk_012,0.6,404.7,0,248.5,1,344.6,0,459.8,0,3.4893,1.9924
circular_walk,circular_walk_012,0.7,403.2,0,250.6,1,335.1,0,464.7,0,3.511,1.9795
circular_walk,circular_walk_012,0.8,395.9,0,248.3,1,344.5,0,459.0,0,3.4405,1.9501
circular_walk,circular_walk_012,0.9,414.2,0,243.8,1,331.2,0,466.9,0,3.608,2.023
circular_walk,circular_walk_012,1.0,410.1,0,249.3,1,333.6,0,468.3,0,3.5667,1.9953
circular_walk,circular_walk_012,1.1,414.8,0,248.4,1,331.4,0,460.5,0,3.5764,2.0731
circular_walk,circular_walk_012,1.2,417.4,1,244.6,1,323.6,0,466.7,0,3.6395,2.06
circular_walk,circular_walk_012,1.3,420.8,0,251.5,0,314.4,0,462.9,0,3.6437,2.1335
circular_walk,circular_walk_012,1.4,423.5,0,251.3,0,320.2,0,468.4,0,3.6644,2.1022
circular_walk,circular_walk_012,1.5,436.3,0,251.1,0,300.8,0,466.1,0,3.7714,2.2292
circular_walk,circular_walk_012,1.6,423.3,0,261.2,0,308.2,0,453.4,0,3.6083,2.2354
circular_walk,circular_walk_012,1.7,444.9,0,260.8,0,295.7,0,452.6,0,3.7575,2.3893
circular_walk,circular_walk_012,1.8,447.4,0,266.2,0,286.7,0,467.6,0,3.8168,2.3393
circular_walk,circular_walk_012,1.9,444.4,0,261.4,1,297.2,0,462.3,0,3.7789,2.3251
circular_walk,circular_walk_012,2.0,440.6,0,270.9,0,289.4,0,455.1,0,3.716,2.3785
circular_walk,circular_walk_012,2.1,461.1,0,278.4,0,277.5,0,459.6,0,3.8479,2.5111
circular_walk,circular_walk_012,2.2,453.0,0,275.6,0,279.9,0,460.5,0,3.8076,2.4463
